SRE,Sucre,BO,SRE,Sucre,
SUQ,Sucua,EC,SUQ,Sucua,
YSB,Sudbury,CA,YSB,Sudbury,
SUY,Sudureyri,IS,SUY,Sudureyri,
SYU,Sue Island,AU,SYU,Sue Island (Warraber Island),Warraber Island
YSD,Suffield,CA,YSD,Suffield,
SGR,Sugar Land,US,SGR,Sugar Land (Municipal),Municipal
SUL,Sui,PK,SUL,Sui,
FUD,Sui Fen He,CN,FUD,Sui Fen He,
SWM,Suia-Missu,BR,SWM,Suia-Missu,
THS,Sukhothai,TH,THS,Sukhothai,
SUI,Sukhumi,GE,SUI,Sukhumi (Babusheri),Babusheri
SKC,Suki,PG,SKC,Suki,
SKZ,Sukkur,PK,SKZ,Sukkur,
SCD,Sulaco,HN,SCD,Sulaco,
SLF,Sulayel,SA,SLF,Sulayel,
ISU,Sulaymaniyah,IQ,ISU,Sulaymaniyah (International),International
ULE,Sule,PG,ULE,Sule,
SIV,Sullivan,US,SIV,Sullivan (County),County
YTG,Sullivan Bay,CA,YTG,Sullivan Bay,
SLR,Sulphur Springs,US,SLR,Sulphur Springs,
RWS,Sumare,BR,RWS,Sumare,
SWQ,Sumbawa,ID,SWQ,Sumbawa (Brang Bidji),Brang Bidji
SUT,Sumbawanga,TZ,SUT,Sumbawanga,
NDD,Sumbe,AO,NDD,Sumbe,
SUP,Sumenep,ID,SUP,Sumenep (Trunojoyo),Trunojoyo
SUR,Summer Beaver,CA,SUR,Summer Beaver,
YSU,Summerside,CA,YSU,Summerside,
UMM,Summit,US,UMM,Summit,
IUM,Summit Lake,CA,IUM,Summit Lake,
SSC,Sumter,US,SUM,Sumter (Municipal),Municipal
SSC,Sumter,US,SSC,Sumter (Shaw AFB),Shaw AFB
UMY,Sumy,UA,UMY,Sumy,
NTY,Sun City,ZA,NTY,Sun City (Pilansberg),Pilansberg
SMT,Sun Moon Lake,TW,SMT,Sun Moon Lake,
SUO,Sun River,US,SUO,Sun River,
SUN,Sun Valley,US,SUN,Sun Valley,
SYS,Suncheon,KR,SYS,Suncheon (Yeosu),Yeosu
SUC,Sundance,US,SUC,Sundance (Schloredt),Schloredt
SDL,Sundsvall,SE,SDL,Sundsvall (Sundsvall/Harnosand),Sundsvall/Harnosand
SEQ,Sungai Pakning,ID,SEQ,Sungai Pakning,
GTK,Sungei Tekai,MY,GTK,Sungei Tekai,
MCY,Sunshine Coast,AU,MCY,Sunshine Coast (Maroochydore),Maroochydore
NYI,Sunyani,GH,NYI,Sunyani,
SUW,Superior,US,SUW,Superior (Richard I Bong),Richard I Bong
SUH,Sur,OM,SUH,Sur,
SUB,Surabaya,ID,SUB,Surabaya (Juanda),Juanda
STV,Surat,IN,STV,Surat,
URT,Surat Thani,TH,URT,Surat Thani,
WIK,Surfdale,NZ,WIK,Surfdale,
SFP,Surfers Paradise,AU,SFP,Surfers Paradise,
SGC,Surgut,RU,SGC,Surgut,
SUZ,Suria,PG,SUZ,Suria,
SUG,Surigao,PH,SUG,Surigao,
PXR,Surin,TH,PXR,Surin,
SKH,Surkhet,NP,SKH,Surkhet,
SVE,Susanville,US,SVE,Susanville,
WOB,Suttonheath,GB,WOB,Suttonheath (Woodbridge RAF),Woodbridge RAF
SUV,Suva,FJ,SUV,Suva (Nausori),Nausori
SWU,Suwon,KR,SWU,Suwon,
SZV,Suzhou,CN,SZV,Suzhou,
SYG,Svalbard,NO,SYG,Svalbard (Spitsberg),Spitsberg
SVR,Svay Rieng,KH,SVR,Svay Rieng,
EVG,Sveg,SE,EVG,Sveg,
SVJ,Svolvaer,NO,SVJ,Svolvaer (Helle),Helle
SWP,Swakopmund,NA,SWP,Swakopmund,
SWH,Swan Hill,AU,SWH,Swan Hill,
ZJN,Swan River,CA,ZJN,Swan River,
SWS,Swansea,GB,SWS,Swansea (Fairwood Comm),Fairwood Comm
SWW,Sweetwater,US,SWW,Sweetwater,
YYN,Swift Current,CA,YYN,Swift Current,
SYH,Syangboche,NP,SYH,Syangboche,
SYD,Sydney,AU,RSE,Sydney (Au-Rose Bay),Au-Rose Bay
SYD,Sydney,AU,SYD,Sydney (Kingsford Smith),Kingsford Smith
SYD,Sydney,AU,LBH,Sydney (Palm Beach SPB),Palm Beach SPB
SYD,Sydney,AU,SWZ,Sydney (Sydney West),Sydney West
YQY,Sydney,CA,YQY,Sydney,
SCW,Syktyvkar,RU,SCW,Syktyvkar,
ZYL,Sylhet,BD,ZYL,Sylhet (Civil),Civil
SYV,Sylvester,US,SYV,Sylvester,
SYR,Syracuse,US,SYR,Syracuse (Hancock Intl),Hancock Intl
JSY,Syros Island,GR,JSY,Syros Island,
SZZ,Szczecin,PL,SZZ,Szczecin (Goleniow),Goleniow
SZY,Szymany,PL,SZY,Szymany (Mazury),Mazury
TBX,Taabo,CI,TBX,Taabo,
TCP,Taba,EG,TCP,Taba (International),International
TBV,Tabal,MH,TBV,Tabal,
TBJ,Tabarka,TN,TBJ,Tabarka,
TCX,Tabas,IR,TCX,Tabas,
TBT,Tabatinga,BR,TBT,Tabatinga (Internacional),Internacional
TBA,Tabibuga,PG,TBA,Tabibuga,
TBF,Tabiteuea North,KI,TBF,Tabiteuea North,
TSU,Tabiteuea South,KI,TSU,Tabiteuea South,
TBH,Tablas,PH,TBH,Tablas,
TBL,Tableland,AU,TBL,Tableland,
TTM,Tablon De Tamara,CO,TTM,Tablon De Tamara,
TBO,Tabora,TZ,TBO,Tabora,
TXU,Tabou,CI,TXU,Tabou,
TBZ,Tabriz,IR,TBZ,Tabriz,
TNV,Tabuaeran,KI,TNV,Tabuaeran,
TBG,Tabubil,PG,TBG,Tabubil,
TUU,Tabuk,SA,TUU,Tabuk,
TCG,Tacheng,CN,TCG,Tacheng,
THL,Tachilek,MM,THL,Tachilek,
TAC,Tacloban,PH,TAC,Tacloban (D.Z. Romualdez),D.Z. Romualdez
TCQ,Tacna,PE,TCQ,Tacna,
TIW,Tacoma,US,GRF,Tacoma (Gray AAF),Gray AAF
TIW,Tacoma,US,TIW,Tacoma (Industrial),Industrial
TIW,Tacoma,US,TCM,Tacoma (Mc Chord AFB),Mc Chord AFB
TAW,Tacuarembo,UY,TAW,Tacuarembo,
TDJ,Tadjoura,DJ,TDJ,Tadjoura,
XTL,Tadoule Lake,CA,XTL,Tadoule Lake,
TFT,Taftan,PK,TFT,Taftan,
TAG,Tagbilaran,PH,TAG,Tagbilaran,
TGB,Tagbita,PH,TGB,Tagbita,
TGL,Tagula,PG,TGL,Tagula,
THH,Taharoa,NZ,THH,Taharoa,
HNE,Tahneta Pass Lodge,US,HNE,Tahneta Pass Lodge (Tahneta Pass),Tahneta Pass
THZ,Tahoua,NE,THZ,Tahoua,
ZTS,Tahsis,CA,ZTS,Tahsis,
ZCA,Tai Shan,CN,ZCA,Tai Shan,
TXG,Taichung,TW,TXG,Taichung,
RMQ,Taichung,TW,RMQ,Taichung (ChingChuanKang),ChingChuanKang
TIF,Taif,SA,TIF,Taif,
TNN,Tainan,TW,TNN,Tainan,
TPE,Taipei,TW,TSA,Taipei (Sung Shan),Sung Shan
TPE,Taipei,TW,TPE,Taipei (Taiwan Taoyuan Int'l),Taiwan Taoyuan Int'l
TPG,Taiping,MY,TPG,Taiping,
TSC,Taisha,EC,TSC,Taisha,
TTT,Taitung,TW,TTT,Taitung,
TYN,Taiyuan,CN,TYN,Taiyuan,
TAI,Taiz,YE,TAI,Taiz (Al Janad),Al Janad
TKT,Tak,TH,TKT,Tak,
KTF,Takaka,NZ,KTF,Takaka,
TAK,Takamatsu,JP,TAK,Takamatsu,
TKP,Takapoto,PF,TKP,Takapoto,
TKX,Takaroa,PF,TKX,Takaroa,
TKH,Takhli,TH,TKH,Takhli,
TKD,Takoradi,GH,TKD,Takoradi,
TCT,Takotna,US,TCT,Takotna,
TKL,Taku Lodge,US,TKL,Taku Lodge (Sea Plane Base),Sea Plane Base
TJN,Takume,PF,TJN,Takume,
TYL,Talara,PE,TYL,Talara,
TLW,Talasea,PG,TLW,Talasea,
TLX,Talca,CL,TLX,Talca,
TDK,Taldy-Kurgan,KZ,TDK,Taldy-Kurgan,
TAX,Taliabu,ID,TAX,Taliabu,
TKA,Talkeetna,US,TKA,Talkeetna,
TLK,Talknafjordur,IS,TLK,Talknafjordur,
ASN,Talladega,US,ASN,Talladega,
TLH,Tallahassee,US,TLH,Tallahassee (Municipal),Municipal
QUF,Tallinn,EE,QUF,Tallinn (Pirita Harbour),Pirita Harbour
QUF,Tallinn,EE,TLL,Tallinn (Ulemiste),Ulemiste
YYH,Taloyoak,CA,YYH,Taloyoak,
TTC,Taltal,CL,TTC,Taltal,
GSL,Taltheilei Narrows,CA,GSL,Taltheilei Narrows,
TQN,Taluqan,AF,TQN,Taluqan,
TML,Tamale,GH,TML,Tamale,
SXT,Taman Negara,MY,SXT,Taman Negara,
TMN,Tamana Island,KI,TMN,Tamana Island,
TMR,Tamanrasset,DZ,TMR,Tamanrasset (Aguemar),Aguemar
TNO,Tamarindo,CR,TNO,Tamarindo,
TMM,Tamatave,MG,TMM,Tamatave,
TUD,Tambacounda,SN,TUD,Tambacounda,
TMQ,Tambao,BF,TMQ,Tambao,
WTA,Tambohorano,MG,WTA,Tambohorano,
TMC,Tambolaka,ID,TMC,Tambolaka,
TMU,Tambor,CR,TMU,Tambor,
TBW,Tambov,RU,TBW,Tambov,
THT,Tamchakett,MR,THT,Tamchakett,
TME,Tame,CO,TME,Tame,
TMK,Tamky,VN,TMK,Tamky,
VCL,Tamky,VN,VCL,Tamky (Chulai),Chulai
TPA,Tampa,US,TPA,Tampa (International),International
TPA,Tampa,US,MCF,Tampa (Mac Dill AFB),Mac Dill AFB
TPA,Tampa,US,TPF,Tampa (Peter O'Knight),Peter O'Knight
TPA,Tampa,US,PIE,Tampa (St.Pete/Clearwater),St.Pete/Clearwater
TPA,Tampa,US,KYO,Tampa (Topp Of Tampa),Topp Of Tampa
TMP,Tampere,FI,TMP,Tampere (Tampere-Pirkkala),Tampere-Pirkkala
TAM,Tampico,MX,TAM,Tampico (Gen F Javier Mina),Gen F Javier Mina
TSL,Tamuin,MX,TSL,Tamuin,
TMW,Tamworth,AU,TMW,Tamworth,
TTA,Tan Tan,MA,TTA,Tan Tan,
TTR,Tana Toraja,ID,TTR,Tana Toraja,
TSG,Tanacross,US,TSG,Tanacross (Intermediate),Intermediate
TNB,Tanah Grogot,ID,TNB,Tanah Grogot,
TMH,Tanahmerah,ID,TMH,Tanahmerah,
TPO,Tanalian Point,US,TPO,Tanalian Point,
TAL,Tanana,US,TAL,Tanana (Ralph Calhoun),Ralph Calhoun
TDV,Tanandava,MG,TDV,Tanandava,
TXR,Tanbar,AU,TXR,Tanbar,
TDT,Tanda Tula,ZA,TDT,Tanda Tula,
TDG,Tandag,PH,TDG,Tandag,
TDL,Tandil,AR,TDL,Tandil,
TNE,Tanegashima,JP,TNE,Tanegashima,
TGT,Tanga,TZ,TGT,Tanga,
TAN,Tangalooma,AU,TAN,Tangalooma,
TGQ,Tangara da Serra,BR,TGQ,Tangara da Serra,
TNG,Tangier,MA,TNG,Tangier (Boukhalef),Boukhalef
TJB,Tanjung Balai,ID,TJB,Tanjung Balai,
TJQ,Tanjung Pandan,ID,TJQ,Tanjung Pandan (Bulutumbang),Bulutumbang
ZJT,Tanjung Pelepas,MY,ZJT,Tanjung Pelepas (Tanjung Pelepas Port),Tanjung Pelepas Port
TNJ,Tanjung Pinang,ID,TNJ,Tanjung Pinang (Kidjang),Kidjang
TSX,Tanjung Santan,ID,TSX,Tanjung Santan,
TJS,Tanjung Selor,ID,TJS,Tanjung Selor,
TJG,Tanjung Warukin,ID,TJG,Tanjung Warukin,
TAH,Tanna,VU,TAH,Tanna,
TSM,Taos,US,TSM,Taos,
TAP,Tapachula,MX,TAP,Tapachula (International),International
TPK,Tapaktuan,ID,TPK,Tapaktuan,
TPT,Tapeta,LR,TPT,Tapeta,
TPI,Tapini,PG,TPI,Tapini,
TPJ,Taplejung,NP,TPJ,Taplejung,
XTR,Tara,AU,XTR,Tara,
TBQ,Tarabo,PG,TBQ,Tarabo,
TRK,Tarakan,ID,TRK,Tarakan,
TRJ,Tarakbits,PG,TRJ,Tarakbits,
TRA,Taramajima,JP,TRA,Taramajima (Tarama),Tarama
TAR,Taranto,IT,TAR,Taranto (M. A. Grottag),M. A. Grottag
TCD,Tarapaca,CO,TCD,Tarapaca,
TAA,Tarapaina,SB,TAA,Tarapaina,
TPC,Tarapoa,EC,TPC,Tarapoa,
TPP,Tarapoto,PE,TPP,Tarapoto,
TRQ,Tarauaca,BR,TRQ,Tarauaca,
TRW,Tarawa,KI,TRW,Tarawa (Bonriki),Bonriki
TLB,Tarbela,PK,TLB,Tarbela,
TAQ,Tarcoola,AU,TAQ,Tarcoola,
TRO,Taree,AU,TRO,Taree,
TFY,Tarfaya,MA,TFY,Tarfaya,
TGV,Targovishte,BG,TGV,Targovishte,
TIZ,Tari,PG,TIZ,Tari,
TJA,Tarija,BO,TJA,Tarija,
XTO,Taroom,AU,XTO,Taroom,
TTG,Tartagal,AR,TTG,Tartagal,
TAY,Tartu,EE,TAY,Tartu,
TAS,Tashkent,UZ,TAS,Tashkent (Vostochny),Vostochny
AGM,Tasiilaq,GL,AGM,Tasiilaq,
TSY,Tasikmalaya,ID,TSY,Tasikmalaya,
XEQ,Tasiuasaq,GL,XEQ,Tasiuasaq (Harbour),Harbour
YTQ,Tasiujuaq,CA,YTQ,Tasiujuaq,
TSK,Taskul,PG,TSK,Taskul,
YTU,Tasu,CA,YTU,Tasu,
TKV,Tatakoto,PF,TKV,Tatakoto,
TLJ,Tatalina,US,TLJ,Tatalina (AFS),AFS
TEK,Tatitlek,US,TEK,Tatitlek,
TAV,Tau,AS,TAV,Tau,
TUO,Taupo,NZ,TUO,Taupo,
TAU,Tauramena,CO,TAU,Tauramena,
TRG,Tauranga,NZ,TRG,Tauranga,
TUT,Tauta,PG,TUT,Tauta,
TVU,Taveuni,FJ,TVU,Taveuni (Matei),Matei
TWY,Tawa,PG,TWY,Tawa,
TWU,Tawau,MY,TWU,Tawau,
TWT,Tawitawi,PH,TWT,Tawitawi,
TWE,Taylor,US,TWE,Taylor,
TYZ,Taylor,US,TYZ,Taylor,
RZP,Taytay Sandoval,PH,RZP,Taytay Sandoval (CLR),CLR
TEE,Tbessa,DZ,TEE,Tbessa,
TBS,Tbilisi,GE,TBS,Tbilisi,
TCH,Tchibanga,GA,TCH,Tchibanga,
THC,Tchien,LR,THC,Tchien,
TEU,Te Anau,NZ,TEU,Te Anau (Manapouri),Manapouri
TFF,Tefe,BR,TFF,Tefe,
TGU,Tegucigalpa,HN,TGU,Tegucigalpa (Toncontin),Toncontin
TSP,Tehachapi,US,TSP,Tehachapi (Kern County),Kern County
THR,Tehran,IR,IKA,Tehran (Imam Khomeini Intl),Imam Khomeini Intl
THR,Tehran,IR,THR,Tehran (Mehrabad Intl),Mehrabad Intl
TCN,Tehuacan,MX,TCN,Tehuacan,
TXF,Teixeira de Freitas,BR,TXF,Teixeira de Freitas,
TKB,Tekadu,PG,TKB,Tekadu,
TKW,Tekin,PG,TKW,Tekin,
TEQ,Tekirdag,TR,TEQ,Tekirdag (Corlu),Corlu
TLV,Tel Aviv Yafo,IL,TLV,Tel Aviv Yafo (Ben Gurion Intl),Ben Gurion Intl
TLV,Tel Aviv Yafo,IL,SDV,Tel Aviv Yafo (Sde Dov),Sde Dov
TEA,Tela,HN,TEA,Tela,
TFM,Telefomin,PG,TFM,Telefomin,
YTX,Telegraph Creek,CA,YTX,Telegraph Creek,
YBQ,Telegraph Harbour,CA,YBQ,Telegraph Harbour,
TEC,Telemaco Borba,BR,TEC,Telemaco Borba,
TEF,Telfer,AU,TEF,Telfer,
TLF,Telida,US,TLF,Telida,
TLA,Teller,US,TLA,Teller,
KTS,Teller Mission,US,KTS,Teller Mission (Brevig Mission),Brevig Mission
TEX,Telluride,US,TEX,Telluride,
TEL,Telupid,MY,TEL,Telupid,
TIM,Tembagapura,ID,TIM,Tembagapura (Timika),Timika
TXM,Teminabuan,ID,TXM,Teminabuan,
TEM,Temora,AU,TEM,Temora,
TPL,Temple,US,TPL,Temple (Draughon-Miller),Draughon-Miller
ZCO,Temuco,CL,ZCO,Temuco,
TKE,Tenakee Springs,US,TKE,Tenakee Springs (Sea Plane Base),Sea Plane Base
TCI,Tenerife,ES,TFN,Tenerife (Norte Los Rodeos),Norte Los Rodeos
TCI,Tenerife,ES,TFS,Tenerife (Sur Reina Sofia),Sur Reina Sofia
TNM,Teniente R. Marsh,AQ,TNM,Teniente R. Marsh,
TEG,Tenkodogo,BF,TEG,Tenkodogo,
TCA,Tennant Creek,AU,TCA,Tennant Creek,
TFL,Teofilo Otoni,BR,TFL,Teofilo Otoni,
TPQ,Tepic,MX,TPQ,Tepic,
TEP,Teptep,PG,TEP,Teptep,
TNQ,Teraina,KI,TNQ,Teraina,
TEO,Terapo,PG,TEO,Terapo,
TER,Terceira Island,PT,TER,Terceira Island (Lajes),Lajes
THE,Teresina,BR,THE,Teresina,
TMJ,Termez,UZ,TMJ,Termez,
TTE,Ternate,ID,TTE,Ternate (Babullah),Babullah
TNL,Ternopol,UA,TNL,Ternopol,
YXT,Terrace,CA,YXT,Terrace,
TCY,Terrace Bay,NA,TCY,Terrace Bay,
YTJ,Terrace Bay,CA,YTJ,Terrace Bay,
HUF,Terre Haute,US,HUF,Terre Haute (Hulman Field),Hulman Field
HTB,Terre-de-Bas,GP,HTB,Terre-de-Bas,
LSS,Terre-de-Haut,GP,LSS,Terre-de-Haut,
TRL,Terrell,US,TRL,Terrell (Terrell Field),Terrell Field
YZW,Teslin,CA,YZW,Teslin,
TES,Tessenei,ER,TES,Tessenei,
TDB,Tetabedi,PG,TDB,Tetabedi,
TET,Tete,MZ,TCV,Tete,
TET,Tete,MZ,TET,Tete (Matunda),Matunda
ZTB,Tete-a-La Baleine,CA,ZTB,Tete-a-La Baleine,
TEB,Teterboro,US,TEB,Teterboro,
TTI,Tetiaroa Is,PF,TTI,Tetiaroa Is,
TEH,Tetlin,US,TEH,Tetlin,
TTU,Tetuan,MA,TTU,Tetuan (Sania Ramel),Sania Ramel
TWN,Tewantin,AU,TWN,Tewantin,
TXK,Texarkana,US,TXK,Texarkana (Municipal),Municipal
TEZ,Tezpur,IN,TEZ,Tezpur (Salonibari),Salonibari
TEI,Tezu,IN,TEI,Tezu,
TCU,Thaba Nchu,ZA,TCU,Thaba Nchu,
THB,Thaba-Tseka,LS,THB,Thaba-Tseka,
THK,Thakhek,LA,THK,Thakhek,
TKR,Thakurgaon,BD,TKR,Thakurgaon,
TMZ,Thames,NZ,TMZ,Thames,
SNW,Thandwe,MM,SNW,Thandwe,
THG,Thangool,AU,THG,Thangool,
TJV,Thanjavur,IN,TJV,Thanjavur,
XTG,Thargomindah,AU,XTG,Thargomindah,
TBI,The Bight,BS,TBI,The Bight,
DLS,The Dalles,US,DLS,The Dalles,
YQD,The Pas,CA,YQD,The Pas,
TDN,Theda,AU,TDN,Theda (Theda Station),Theda Station
TDR,Theodore,AU,TDR,Theodore,
TRM,Thermal,US,TRM,Thermal,
THP,Thermopolis,US,THP,Thermopolis (Hot Springs),Hot Springs
SKG,Thessaloniki,GR,SKG,Thessaloniki (Makedonia),Makedonia
YTD,Thicket Portage,CA,YTD,Thicket Portage,
TVF,Thief River Falls,US,TVF,Thief River Falls (Regional),Regional
TEY,Thingeyri,IS,TEY,Thingeyri,
JTR,Thira,GR,JTR,Thira,
TRV,Thiruvananthapuram,IN,TRV,Thiruvananthapuram (International),International
TED,Thisted,DK,TED,Thisted,
THY,Thohoyandou,ZA,THY,Thohoyandou,
TVI,Thomasville,US,TVI,Thomasville (Municipal),Municipal
YTH,Thompson,CA,YTH,Thompson,
THM,Thompsonfield,US,THM,Thompsonfield,
KTB,Thorne Bay,US,KTB,Thorne Bay,
THO,Thorshofn,IS,THO,Thorshofn,
HAI,Three Rivers,US,HAI,Three Rivers (Dr Haines),Dr Haines
TTH,Thumrait,OM,TTH,Thumrait,
YQT,Thunder Bay,CA,YQT,Thunder Bay,
TIS,Thursday Island,AU,TIS,Thursday Island,
TYG,Thylungra,AU,TYG,Thylungra,
TSN,Tianjin,CN,TSN,Tianjin,
TID,Tiaret,DZ,TID,Tiaret (Bouchekif),Bouchekif
TYB,Tibooburra,AU,TYB,Tibooburra,
TIB,Tibu,CO,TIB,Tibu,
TJC,Ticantiki,PA,TJC,Ticantiki,
THI,Tichitt,MR,THI,Tichitt,
TIY,Tidjikja,MR,TIY,Tidjikja,
TFB,Tifalmin,PG,TFB,Tifalmin,
TMA,Tifton,US,TMA,Tifton (Henry Tift Myers),Henry Tift Myers
TGJ,Tiga,NC,TGJ,Tiga,
TGF,Tignes,FR,TGF,Tignes,
TIJ,Tijuana,MX,TIJ,Tijuana (Rodriguez),Rodriguez
TKM,Tikal,GT,TKM,Tikal (El Peten),El Peten
TPU,Tikapur,NP,TPU,Tikapur,
KTH,Tikchik,US,KTH,Tikchik (Sea Plane Base),Sea Plane Base
TIH,Tikehau Atoll,PF,TIH,Tikehau Atoll,
TKC,Tiko,CM,TKC,Tiko,
IKS,Tiksi,RU,IKS,Tiksi,
TIO,Tilin,MM,TIO,Tilin,
OTK,Tillamook,US,OTK,Tillamook,
TIU,Timaru,NZ,TIU,Timaru,
TMD,Timbedra,MR,TMD,Timbedra,
TBK,Timber Creek,AU,TBK,Timber Creek,
TBD,Timbiqui,CO,TBD,Timbiqui,
TBE,Timbunke,PG,TBE,Timbunke,
TMX,Timimoun,DZ,TMX,Timimoun,
TSR,Timisoara,RO,TSR,Timisoara,
YTS,Timmins,CA,YTS,Timmins,
TNC,Tin City,US,TNC,Tin City (AFS),AFS
TIC,Tinak Island,MH,TIC,Tinak Island,
TCK,Tinboli,PG,TCK,Tinboli (Tinboli Airport),Tinboli Airport
TIN,Tindouf,DZ,TIN,Tindouf,
TGI,Tingo Maria,PE,TGI,Tingo Maria,
TGX,Tingrela,CI,TGX,Tingrela,
TIG,Tingwon,PG,TIG,Tingwon,
TIQ,Tinian,MP,TIQ,Tinian,
VEX,Tioga,US,VEX,Tioga (Municipal),Municipal
TMY,Tiom,ID,TMY,Tiom,
TOD,Tioman,MY,TOD,Tioman,
TIE,Tippi,ET,TIE,Tippi,
TPN,Tiputini,EC,TPN,Tiputini,
TIA,Tirana,AL,TIA,Tirana (Rinas),Rinas
TRE,Tiree,GB,TRE,Tiree,
TGM,Tirgu Mures,RO,TGM,Tirgu Mures,
TII,Tirinkot,AF,TII,Tirinkot,
TRZ,Tiruchirapally,IN,TRZ,Tiruchirapally (Civil),Civil
TIR,Tirupati,IN,TIR,Tirupati,
YTT,Tisdale,CA,YTT,Tisdale,
TTW,Tissa Tank,LK,TTW,Tissa Tank,
TIX,Titusville,US,TIX,Titusville (Space Center Exect.),Space Center Exect.
TIV,Tivat,ME,TIV,Tivat,
TZM,Tizimin,MX,TZM,Tizimin,
TLM,Tlemcen,DZ,TLM,Tlemcen (Zenata),Zenata
TKO,Tlokoeng,LS,TKO,Tlokoeng,
TAB,Tobago,TT,TAB,Tobago,
TYP,Tobermorey,AU,TYP,Tobermorey,
TOX,Tobolsk,RU,TOX,Tobolsk,
TOB,Tobruk,LY,TOB,Tobruk,
TOC,Toccoa,US,TOC,Toccoa,
TCF,Tocoa,HN,TCF,Tocoa,
TOQ,Tocopilla,CL,TOQ,Tocopilla (Barriles),Barriles
TCW,Tocumwal,AU,TCW,Tocumwal,
YAZ,Tofino,CA,YTP,Tofino (Sea Plane Base),Sea Plane Base
YAZ,Tofino,CA,YAZ,Tofino (Tofino Airport),Tofino Airport
GFB,Togiak Fish,US,GFB,Togiak Fish,
TOG,Togiak Village,US,TOG,Togiak Village,
TEW,Tohid,IR,TEW,Tohid,
TKJ,Tok,US,TKJ,Tok,
TJK,Tokat,TR,TJK,Tokat,
TKI,Tokeen,US,TKI,Tokeen,
TKZ,Tokoroa,NZ,TKZ,Tokoroa,
OOK,Toksook Bay,US,OOK,Toksook Bay,
TKN,Tokunoshima,JP,TKN,Tokunoshima,
TKS,Tokushima,JP,TKS,Tokushima,
TYO,Tokyo,JP,HND,Tokyo (Haneda),Haneda
TYO,Tokyo,JP,NRT,Tokyo (Narita),Narita
TYO,Tokyo,JP,OKO,Tokyo (Yokota AFB),Yokota AFB
TLO,Tol,PG,TLO,Tol,
TOL,Toledo,US,TDZ,Toledo,
TOL,Toledo,US,TOL,Toledo (Express),Express
TOW,Toledo,BR,TOW,Toledo,
TDO,Toledo,US,TDO,Toledo (Winlock),Winlock
TLI,Tolitoli,ID,TLI,Tolitoli,
TLU,Tolu,CO,TLU,Tolu,
TPR,Tom Price,AU,TPR,Tom Price,
TMG,Tomanggong,MY,TMG,Tomanggong,
TOM,Tombouctou,ML,TOM,Tombouctou,
MJX,Toms River,US,MJX,Toms River (Robert J. Miller),Robert J. Miller
TOF,Tomsk,RU,TOF,Tomsk,
TNH,Tonghua,CN,TNH,Tonghua (Tonghua Liuhe),Tonghua Liuhe
TGO,Tongliao,CN,TGO,Tongliao,
TGH,Tongoa,VU,TGH,Tongoa,
TEN,Tongren,CN,TEN,Tongren,
TPH,Tonopah,US,TPH,Tonopah,
TPH,Tonopah,US,XSD,Tonopah (Test Range),Test Range
TON,Tonu,PG,TON,Tonu,
TWB,Toowoomba,AU,TWB,Toowoomba,
TOP,Topeka,US,FOE,Topeka (Forbes AFB),Forbes AFB
TOP,Topeka,US,TOP,Topeka (Philip Billard),Philip Billard
TCJ,Torembi,PG,TCJ,Torembi (Torembi Airport),Torembi Airport
TOK,Torokina,PG,TOK,Torokina,
YTO,Toronto,CA,YKZ,Toronto (Buttonville),Buttonville
YTO,Toronto,CA,YHM,Toronto (John C. Munro Hamilton),John C. Munro Hamilton
YTO,Toronto,CA,YYZ,Toronto (Pearson International),Pearson International
YTO,Toronto,CA,YTZ,Toronto (Toronto Island),Toronto Island
TRY,Tororo,UG,TRY,Tororo,
TOA,Torrance,US,TOA,Torrance,
UTL,Torremolinos,ES,UTL,Torremolinos,
TRC,Torreon,MX,TRC,Torreon,
TSQ,Torres,BR,TSQ,Torres,
TOH,Torres,VU,TOH,Torres (Torres Airstrip),Torres Airstrip
TOR,Torrington,US,TOR,Torrington (Municipal),Municipal
TYF,Torsby,SE,TYF,Torsby,
TOV,Tortola,VG,RAD,Tortola (Road Town),Road Town
TOV,Tortola,VG,TOV,Tortola (West End SPB),West End SPB
TTB,Tortoli,IT,TTB,Tortoli (Arbatax),Arbatax
TTQ,Tortuquero,CR,TTQ,Tortuquero,
TWP,Torwood,AU,TWP,Torwood,
TNZ,Tosontsengel,MN,TNZ,Tosontsengel,
TOT,Totness,SR,TOT,Totness (Coronie),Coronie
TTJ,Tottori,JP,TTJ,Tottori,
TOZ,Touba,CI,TOZ,Touba,
TUQ,Tougan,BF,TUQ,Tougan,
TGR,Touggourt,DZ,TGR,Touggourt,
TOU,Touho,NC,TOU,Touho,
TLN,Toulon,FR,TLN,Toulon (Hyeres),Hyeres
TLS,Toulouse,FR,TLS,Toulouse (Blagnac),Blagnac
TLS,Toulouse,FR,XYT,Toulouse (Montaudran),Montaudran
ELT,Tour Sinai City,EG,ELT,Tour Sinai City,
TUF,Tours,FR,TUF,Tours (St Symphorien),St Symphorien
TNF,Toussus-le-Noble,FR,TNF,Toussus-le-Noble,
TSV,Townsville,AU,TSV,Townsville,
TOY,Toyama,JP,TOY,Toyama,
TJH,Toyooka,JP,TJH,Toyooka (Tajima),Tajima
TOE,Tozeur,TN,TOE,Tozeur,
TZX,Trabzon,TR,TZX,Trabzon,
YZZ,Trail,CA,YZZ,Trail,
TST,Trang,TH,TST,Trang,
